land_size_m2,building_size_m2,bedrooms,bathrooms,city,price_in_rp
32.0,63.0,2.0,2.0, Jakarta Timur,783000000.0
39.0,63.0,2.0,2.0, Jakarta Timur,859000000.0
400.0,625.0,4.0,4.0, Jakarta Timur,10000000000.0
19.0,37.0,2.0,2.0, Jakarta Timur,443000000.0
33.0,60.0,2.0,2.0, Jakarta Timur,780000000.0
850.0,854.0,6.0,5.0, Jakarta Selatan,21900000000.0
4260.0,2191.0,6.0,7.0, Jakarta Selatan,250000000000.0
247.0,330.0,4.0,3.0, Jakarta Selatan,9500000000.0
250.0,300.0,5.0,3.0, Jakarta Selatan,10700000000.0
120.0,288.0,3.0,2.0, Jakarta Selatan,4650000000.0
517.0,2417.0,50.0,50.0, Jakarta Selatan,30000000000.0
425.0,550.0,5.0,4.0, Jakarta Selatan,22000000000.0
480.0,480.0,4.0,3.0, Jakarta Selatan,16000000000.0
307.0,400.0,4.0,4.0, Jakarta Selatan,12000000000.0
200.0,400.0,4.0,4.0, Jakarta Selatan,14000000000.0
1900.0,850.0,5.0,6.0, Jakarta Selatan,150000000000.0
199.0,400.0,4.0,3.0, Jakarta Selatan,14000000000.0
22.0,42.0,2.0,2.0, Jakarta Barat,562000000.0
22.0,42.0,2.0,2.0, Jakarta Barat,528000000.0
22.0,42.0,2.0,2.0, Jakarta Barat,562000000.0
22.0,42.0,2.0,2.0, Jakarta Barat,528000000.0
22.0,42.0,2.0,2.0, Jakarta Barat,562000000.0
34.0,67.0,3.0,3.0, Jakarta Barat,921000000.0
32.0,62.0,2.0,2.0, Jakarta Barat,869000000.0
34.0,67.0,3.0,2.0, Jakarta Barat,998000000.0
34.0,67.0,2.0,2.0, Jakarta Barat,920000000.0
97.0,120.0,3.0,2.0, Jakarta Barat,2340000000.0
34.0,66.0,2.0,2.0, Jakarta Barat,895000000.0
300.0,450.0,4.0,3.0, Jakarta Utara,9000000000.0
300.0,346.0,4.0,4.0, Jakarta Utara,8500000000.0
190.0,225.0,3.0,3.0, Jakarta Utara,5700000000.0
33.0,68.0,2.0,2.0, Jakarta Timur,782000000.0
33.0,68.0,2.0,2.0, Jakarta Timur,782000000.0
44.0,90.0,2.0,2.0, Jakarta Timur,1000000000.0
108.0,160.0,4.0,2.0, Jakarta Timur,2200000000.0
180.0,115.0,3.0,3.0, Jakarta Timur,2520000000.0
457.0,800.0,8.0,6.0, Jakarta Timur,8000000000.0
98.0,92.0,3.0,3.0, Jakarta Timur,2000000000.0
98.0,92.0,3.0,3.0, Jakarta Timur,2000000000.0
200.0,500.0,4.0,4.0, Jakarta Selatan,25000000000.0
200.0,500.0,4.0,4.0, Jakarta Selatan,25000000000.0
200.0,500.0,4.0,4.0, Jakarta Selatan,25000000000.0
1305.0,1500.0,5.0,5.0, Jakarta Selatan,175000000000.0
552.0,900.0,4.0,3.0, Jakarta Selatan,40000000000.0
32.0,56.0,2.0,1.0, Jakarta Timur,764000000.0
25.0,37.0,2.0,2.0, Jakarta Timur,485000000.0
32.0,56.0,2.0,1.0, Jakarta Timur,764000000.0
25.0,37.0,2.0,2.0, Jakarta Timur,485000000.0
30.0,56.0,2.0,2.0, Jakarta Timur,762000000.0
30.0,56.0,2.0,2.0, Jakarta Timur,762000000.0
16.0,38.0,2.0,1.0, Jakarta Timur,389000000.0
30.0,60.0,2.0,2.0, Jakarta Timur,625000000.0
22.0,40.0,2.0,2.0, Jakarta Pusat,477000000.0
22.0,40.0,2.0,2.0, Jakarta Pusat,477000000.0
22.0,40.0,2.0,2.0, Jakarta Pusat,477000000.0
22.0,40.0,2.0,2.0, Jakarta Pusat,477000000.0
31.0,44.0,2.0,2.0, Jakarta Pusat,599000000.0
27.0,42.0,2.0,2.0, Jakarta Pusat,534000000.0
23.0,43.0,2.0,2.0, Jakarta Pusat,500000000.0
27.0,42.0,2.0,2.0, Jakarta Pusat,444000000.0
517.0,353.0,4.0,2.0, Jakarta Pusat,50000000000.0
247.0,606.0,4.0,4.0, Jakarta Selatan,11200000000.0
122.0,172.0,4.0,4.0, Jakarta Selatan,3000000000.0
300.0,325.0,4.0,2.0, Jakarta Selatan,4800000000.0
67.0,150.0,3.0,3.0, Jakarta Selatan,1900000000.0
477.0,550.0,6.0,6.0, Jakarta Selatan,12000000000.0
152.0,186.0,4.0,3.0, Jakarta Selatan,4190000000.000001
152.0,186.0,4.0,3.0, Jakarta Selatan,4190000000.000001
162.0,186.0,4.0,3.0, Jakarta Selatan,4400000000.0
169.0,220.0,4.0,2.0, Jakarta Selatan,2400000000.0
203.0,203.0,4.0,4.0, Jakarta Selatan,7900000000.0
1592.0,938.0,4.0,4.0, Jakarta Selatan,40000000000.0
1195.0,950.0,20.0,20.0, Jakarta Selatan,27000000000.0
90.0,150.0,3.0,3.0, Jakarta Selatan,1900000000.0
110.0,140.0,4.0,4.0, Jakarta Selatan,2640000000.0
92.0,150.0,3.0,3.0, Jakarta Selatan,1950000000.0
53.0,100.0,3.0,3.0, Jakarta Selatan,1050000000.0
180.0,300.0,4.0,3.0, Jakarta Selatan,4800000000.0
126.0,150.0,4.0,4.0, Jakarta Selatan,2700000000.0
167.0,404.0,5.0,4.0, Jakarta Selatan,6700000000.0
116.0,170.0,4.0,4.0, Jakarta Selatan,2900000000.0
114.0,150.0,3.0,3.0, Jakarta Selatan,2850000000.0
101.0,150.0,4.0,4.0, Jakarta Selatan,2550000000.0
286.0,400.0,6.0,4.0, Jakarta Selatan,7000000000.0
624.0,450.0,5.0,4.0, Jakarta Selatan,10500000000.0
329.0,560.0,4.0,4.0, Jakarta Selatan,7500000000.0
72.0,52.0,3.0,1.0, Jakarta Selatan,595000000.0
80.0,84.0,3.0,3.0, Jakarta Selatan,1400000000.0
300.0,700.0,5.0,5.0, Jakarta Selatan,7000000000.0
350.0,250.0,3.0,2.0, Jakarta Selatan,5750000000.0
350.0,190.0,4.0,2.0, Jakarta Selatan,5250000000.0
94.0,130.0,3.0,3.0, Jakarta Timur,1550000000.0
69.0,65.0,3.0,3.0, Jakarta Timur,920000000.0
1000.0,800.0,8.0,4.0, Jakarta Selatan,12900000000.0
109.0,200.0,4.0,3.0, Jakarta Selatan,3650000000.0
104.0,126.0,3.0,2.0, Jakarta Selatan,3650000000.0
94.0,200.0,4.0,4.0, Jakarta Selatan,3450000000.0
94.0,200.0,4.0,3.0, Jakarta Selatan,3450000000.0
348.0,260.0,4.0,3.0, Jakarta Selatan,4500000000.0
375.0,500.0,5.0,5.0, Jakarta Selatan,18500000000.0
109.0,200.0,4.0,3.0, Jakarta Selatan,3650000000.0
127.0,142.0,3.0,3.0, Jakarta Selatan,3650000000.0
500.0,550.0,5.0,6.0, Jakarta Selatan,15000000000.0
400.0,700.0,4.0,4.0, Jakarta Selatan,19500000000.0
79.0,120.0,3.0,3.0, Jakarta Selatan,1970000000.0
1230.0,450.0,3.0,3.0, Jakarta Selatan,15000000000.0
600.0,400.0,5.0,4.0, Jakarta Selatan,16000000000.0
275.0,300.0,5.0,4.0, Jakarta Selatan,9500000000.0
154.0,350.0,6.0,5.0, Jakarta Selatan,5000000000.0
275.0,250.0,4.0,2.0, Jakarta Selatan,6100000000.0
325.0,186.0,3.0,2.0, Jakarta Barat,7500000000.0
160.0,300.0,4.0,2.0, Jakarta Utara,5000000000.0
200.0,660.0,3.0,3.0, Jakarta Utara,10500000000.0
325.0,750.0,5.0,5.0, Jakarta Utara,9000000000.0
530.0,700.0,4.0,4.0, Jakarta Utara,18000000000.0
200.0,150.0,3.0,3.0, Jakarta Utara,4700000000.0
20.0,37.0,2.0,1.0, Jakarta Pusat,451000000.0
21.0,40.0,2.0,1.0, Jakarta Pusat,568000000.0
346.0,300.0,4.0,4.0, Jakarta Barat,8500000000.0
62.0,70.0,3.0,2.0, Jakarta Timur,700000000.0
85.0,80.0,3.0,2.0, Jakarta Timur,1280000000.0
74.0,69.0,3.0,2.0, Jakarta Timur,900000000.0
475.0,420.0,4.0,4.0, Jakarta Timur,4200000000.0
120.0,150.0,3.0,3.0, Jakarta Barat,3600000000.0
200.0,450.0,3.0,3.0, Jakarta Barat,4500000000.0
220.0,270.0,4.0,4.0, Jakarta Barat,3750000000.0
120.0,131.0,3.0,3.0, Jakarta Barat,3700000000.0
206.0,120.0,5.0,2.0, Jakarta Timur,3000000000.0
216.0,231.0,4.0,4.0, Jakarta Timur,3200000000.0
171.0,250.0,3.0,3.0, Jakarta Timur,2700000000.0
106.0,150.0,3.0,3.0, Jakarta Timur,2400000000.0
180.0,115.0,3.0,3.0, Jakarta Timur,2520000000.0
66.0,110.0,3.0,2.0, Jakarta Timur,1500000000.0
97.0,120.0,3.0,2.0, Jakarta Barat,2340000000.0
78.0,100.0,2.0,1.0, Jakarta Barat,1100000000.0
65.0,135.0,3.0,3.0, Jakarta Barat,1900000000.0
212.0,450.0,6.0,8.0, Jakarta Barat,8800000000.0
68.0,50.0,3.0,1.0, Jakarta Barat,1100000000.0
42.0,120.0,4.0,3.0, Jakarta Barat,1500000000.0
90.0,120.0,3.0,2.0, Jakarta Barat,1450000000.0
128.0,275.0,4.0,3.0, Jakarta Barat,4500000000.0
150.0,200.0,3.0,3.0, Jakarta Barat,4600000000.0
240.0,250.0,4.0,3.0, Jakarta Barat,5000000000.0
72.0,100.0,3.0,2.0, Jakarta Barat,1500000000.0
255.0,270.0,4.0,3.0, Jakarta Barat,5700000000.0
264.0,359.0,3.0,3.0, Jakarta Barat,5500000000.0
240.0,400.0,4.0,4.0, Jakarta Barat,9000000000.0
160.0,240.0,2.0,3.0, Jakarta Barat,4200000000.0
24.0,44.0,2.0,1.0, Jakarta Utara,525000000.0
21.0,33.0,2.0,1.0, Jakarta Utara,475000000.0
22.0,40.0,2.0,2.0, Jakarta Pusat,477000000.0
22.0,40.0,2.0,2.0, Jakarta Pusat,477000000.0
1076.0,120.0,5.0,3.0, Jakarta Barat,82800000000.0
144.0,220.0,5.0,3.0, Jakarta Barat,2750000000.0
144.0,220.0,5.0,3.0, Jakarta Barat,2750000000.0
74.0,150.0,3.0,3.0, Jakarta Timur,2500000000.0
193.0,370.0,4.0,4.0, Jakarta Timur,3800000000.0
71.0,60.0,3.0,2.0, Jakarta Timur,1300000000.0
55.0,65.0,2.0,2.0, Jakarta Barat,1100000000.0
512.0,700.0,6.0,7.0, Jakarta Selatan,16000000000.0
491.0,1500.0,57.0,57.0, Jakarta Selatan,11800000000.0
133.0,180.0,4.0,2.0, Jakarta Selatan,1500000000.0
376.0,500.0,5.0,6.0, Jakarta Pusat,17500000000.0
145.0,125.0,4.0,3.0, Jakarta Timur,2550000000.0
90.0,100.0,3.0,2.0, Jakarta Barat,2050000000.0
34.0,64.0,2.0,2.0, Jakarta Utara,725000000.0
56.0,70.0,3.0,2.0, Jakarta Timur,1050000000.0
56.0,70.0,3.0,2.0, Jakarta Timur,1050000000.0
510.0,500.0,12.0,13.0, Jakarta Selatan,14500000000.0
69.0,60.0,3.0,2.0, Jakarta Timur,919000000.0
45.0,90.0,2.0,3.0, Jakarta Barat,1500000000.0
110.0,220.0,2.0,3.0, Jakarta Barat,2300000000.0
96.0,215.0,5.0,4.0, Jakarta Barat,3200000000.0
150.0,146.0,3.0,2.0, Jakarta Barat,2500000000.0
954.0,1797.0,8.0,8.0, Jakarta Selatan,85000000000.0
1211.0,362.0,5.0,4.0, Jakarta Selatan,25000000000.0
196.0,156.0,3.0,2.0, Jakarta Barat,3800000000.0
600.0,600.0,5.0,5.0, Jakarta Barat,15000000000.0
370.0,400.0,5.0,4.0, Jakarta Barat,7500000000.0
144.0,200.0,4.0,3.0, Jakarta Barat,3480000000.0
1020.0,350.0,6.0,3.0, Jakarta Selatan,15500000000.0
208.0,250.0,4.0,3.0, Jakarta Selatan,3950000000.0
661.0,450.0,11.0,6.0, Jakarta Selatan,18500000000.0
313.0,450.0,5.0,5.0, Jakarta Selatan,13800000000.0
401.0,400.0,4.0,5.0, Jakarta Selatan,12000000000.0
540.0,814.0,10.0,10.0, Jakarta Selatan,22000000000.0
530.0,610.0,4.0,3.0, Jakarta Selatan,23000000000.0
530.0,600.0,4.0,3.0, Jakarta Selatan,23000000000.0
680.0,1200.0,5.0,5.0, Jakarta Selatan,70000000000.0
245.0,268.0,4.0,4.0, Jakarta Selatan,21500000000.0
162.0,200.0,4.0,3.0, Jakarta Barat,4500000000.0
255.0,585.0,6.0,6.0, Jakarta Barat,11000000000.0
248.0,188.0,3.0,3.0, Jakarta Barat,3800000000.0
105.0,150.0,3.0,3.0, Jakarta Barat,2500000000.0
475.0,350.0,6.0,4.0, Jakarta Selatan,11000000000.0
475.0,350.0,5.0,5.0, Jakarta Selatan,11000000000.0
769.0,590.0,6.0,4.0, Jakarta Selatan,15000000000.0
121.0,120.0,3.0,1.0, Jakarta Selatan,3770000000.0
438.0,298.0,5.0,3.0, Jakarta Selatan,13500000000.0
571.0,200.0,3.0,3.0, Jakarta Selatan,10900000000.0
260.0,430.0,3.0,3.0, Jakarta Selatan,10500000000.0
48.0,96.0,4.0,1.0, Jakarta Barat,885000000.0
333.0,350.0,5.0,3.0, Jakarta Selatan,6900000000.0
203.0,350.0,3.0,3.0, Jakarta Selatan,8500000000.0
296.0,296.0,5.0,3.0, Jakarta Timur,4000000000.0
119.0,170.0,13.0,15.0, Jakarta Barat,3800000000.0
77.0,220.0,4.0,3.0, Jakarta Utara,2600000000.0
115.0,200.0,6.0,3.0, Jakarta Utara,2250000000.0
178.0,100.0,1.0,1.0, Jakarta Utara,3250000000.0
90.0,150.0,3.0,2.0, Jakarta Barat,3300000000.0
270.0,500.0,4.0,4.0, Jakarta Barat,4500000000.0
215.0,400.0,8.0,7.0, Jakarta Pusat,5800000000.0
890.0,1800.0,54.0,54.0, Jakarta Selatan,28000000000.0
68.0,100.0,4.0,3.0, Jakarta Timur,1600000000.0
83.0,105.0,3.0,2.0, Jakarta Selatan,2110000000.0
144.0,350.0,3.0,3.0, Jakarta Barat,4500000000.0
260.0,400.0,3.0,3.0, Jakarta Timur,6500000000.0
120.0,160.0,4.0,2.0, Jakarta Barat,1370000000.0
108.0,220.0,4.0,4.0, Jakarta Selatan,4100000000.0
195.0,165.0,4.0,4.0, Jakarta Selatan,3900000000.0
256.0,400.0,4.0,5.0, Jakarta Selatan,8000000000.0
108.0,133.0,2.0,2.0, Jakarta Timur,1550000000.0
260.0,350.0,5.0,3.0, Jakarta Selatan,3800000000.0
303.0,500.0,4.0,4.0, Jakarta Pusat,17000000000.0
220.0,250.0,4.0,3.0, Jakarta Barat,3800000000.0
32.0,38.0,2.0,1.0, Jakarta Timur,565000000.0
150.0,200.0,6.0,4.0, Jakarta Barat,3200000000.0
105.0,135.0,3.0,3.0, Tangerang,3830000000.0
160.0,209.0,4.0,3.0, Tangerang,5860000000.0
124.0,138.0,5.0,4.0, Tangerang,3190000000.0
320.0,390.0,6.0,5.0, Tangerang,12400000000.0
200.0,150.0,5.0,3.0, Tangerang,3750000000.0
140.0,176.0,4.0,3.0, Tangerang,5050000000.0
205.0,241.0,4.0,4.0, Tangerang,6940000000.0
200.0,155.0,3.0,2.0, Tangerang,4270000000.0
200.0,155.0,3.0,2.0, Tangerang,4270000000.0
105.0,134.0,3.0,2.0, Tangerang,3830000000.0
124.0,138.0,3.0,2.0, Tangerang,3190000000.0
240.0,450.0,4.0,4.0, Tangerang,7500000000.0
240.0,450.0,4.0,4.0, Tangerang,7500000000.0
124.0,138.0,4.0,4.0, Tangerang,3190000000.0
105.0,134.0,3.0,3.0, Tangerang,3830000000.0
104.0,135.0,3.0,3.0, Tangerang,3830000000.0
105.0,134.0,3.0,3.0, Tangerang,3830000000.0
240.0,208.0,4.0,3.0, Tangerang,5300000000.0
200.0,155.0,5.0,4.0, Tangerang,4270000000.0
320.0,390.0,6.0,4.0, Tangerang,12400000000.0
140.0,176.0,4.0,4.0, Tangerang,5050000000.0
105.0,134.0,4.0,4.0, Tangerang,3830000000.0
144.0,277.0,5.0,4.0, Tangerang,6660000000.0
105.0,134.0,3.0,3.0, Tangerang,3830000000.0
160.0,209.0,4.0,3.0, Tangerang,5860000000.0
140.0,176.0,4.0,3.0, Tangerang,5050000000.0
160.0,209.0,4.0,3.0, Tangerang,5860000000.0
140.0,176.0,4.0,3.0, Tangerang,5050000000.0
160.0,209.0,5.0,4.0, Tangerang,5860000000.0
105.0,134.0,4.0,3.0, Tangerang,3830000000.0
140.0,176.0,5.0,4.0, Tangerang,5050000000.0
105.0,134.0,4.0,4.0, Tangerang,3830000000.0
108.0,195.0,5.0,6.0, Tangerang,4440000000.0
200.0,155.0,4.0,3.0, Tangerang,4270000000.0
105.0,135.0,3.0,3.0, Tangerang,3830000000.0
91.0,170.0,6.0,2.0, Tangerang,1320000000.0
160.0,209.0,4.0,4.0, Tangerang,5860000000.0
105.0,135.0,3.0,3.0, Tangerang,3830000000.0
140.0,176.0,4.0,3.0, Tangerang,5050000000.0
105.0,134.0,3.0,2.0, Tangerang,3830000000.0
140.0,176.0,4.0,3.0, Tangerang,5050000000.0
160.0,209.0,4.0,3.0, Tangerang,5860000000.0
50.0,63.0,2.0,1.0, Tangerang,1200000000.0
350.0,750.0,4.0,4.0, Tangerang,10200000000.0
205.0,241.0,4.0,4.0, Tangerang,6630000000.0
200.0,193.0,5.0,4.0, Tangerang,4980000000.0
128.0,138.0,3.0,2.0, Tangerang,3190000000.0
200.0,155.0,6.0,7.0, Tangerang,4270000000.0
160.0,209.0,4.0,3.0, Tangerang,5860000000.0
105.0,134.0,2.0,2.0, Tangerang,3830000000.0
105.0,135.0,3.0,3.0, Tangerang,3830000000.0
80.0,80.0,3.0,2.0, Tangerang,1200000000.0
91.0,170.0,6.0,2.0, Tangerang,1320000000.0
144.0,180.0,3.0,2.0, Tangerang,1800000000.0
90.0,95.0,2.0,2.0, Tangerang,1530000000.0
300.0,700.0,5.0,6.0, Tangerang,9400000000.0
144.0,277.0,5.0,4.0, Tangerang,6660000000.0
170.0,110.0,3.0,2.0, Tangerang,2690000000.0
124.0,138.0,3.0,2.0, Tangerang,3190000000.0
144.0,200.0,3.0,3.0, Tangerang,3500000000.0
117.0,177.0,4.0,3.0, Tangerang,2600000000.0
105.0,134.0,3.0,3.0, Tangerang,3830000000.0
200.0,193.0,4.0,3.0, Tangerang,4980000000.0
200.0,155.0,4.0,3.0, Tangerang,4270000000.0
320.0,390.0,5.0,4.0, Tangerang,12400000000.0
126.0,231.0,6.0,6.0, Tangerang,5350000000.0
144.0,277.0,5.0,4.0, Tangerang,6660000000.0
157.0,270.0,4.0,4.0, Tangerang,2800000000.0
350.0,750.0,5.0,5.0, Tangerang,10200000000.0
215.0,287.0,5.0,4.0, Tangerang,8820000000.0
108.0,195.0,4.0,3.0, Tangerang,4440000000.0
473.0,705.0,6.0,7.0, Tangerang,13800000000.0
108.0,195.0,5.0,4.0, Tangerang,4440000000.0
144.0,277.0,5.0,4.0, Tangerang,6660000000.0
105.0,135.0,5.0,4.0, Tangerang,3830000000.0
230.0,540.0,4.0,4.0, Tangerang,7670000000.0
144.0,100.0,3.0,3.0, Tangerang,1860000000.0
76.0,67.0,3.0,2.0, Tangerang,1680000000.0
124.0,138.0,3.0,2.0, Tangerang,3190000000.0
200.0,155.0,4.0,3.0, Tangerang,4270000000.0
105.0,134.0,3.0,3.0, Tangerang,3760000000.0
103.0,90.0,3.0,1.0, Tangerang,960000000.0
140.0,176.0,4.0,3.0, Tangerang,5050000000.0
144.0,277.0,5.0,4.0, Tangerang,6660000000.0
105.0,134.0,5.0,4.0, Tangerang,3710000000.0
124.0,138.0,4.0,4.0, Tangerang,3190000000.0
205.0,183.0,4.0,5.0, Tangerang,5100000000.0
200.0,160.0,3.0,2.0, Tangerang,3250000000.0
144.0,277.0,5.0,4.0, Tangerang,8330000000.0
200.0,250.0,4.0,4.0, Tangerang,6650000000.0
126.0,231.0,4.0,3.0, Tangerang,5350000000.0
144.0,277.0,5.0,4.0, Tangerang,6660000000.0
198.0,287.0,5.0,4.0, Tangerang,8390000000.000001
240.0,450.0,4.0,4.0, Tangerang,7500000000.0
105.0,134.0,3.0,3.0, Tangerang,3830000000.0
108.0,195.0,5.0,4.0, Tangerang,4440000000.0
200.0,240.0,4.0,3.0, Tangerang,4500000000.0
280.0,360.0,4.0,4.0, Tangerang,5500000000.0
105.0,135.0,4.0,3.0, Tangerang,3830000000.0
124.0,138.0,4.0,4.0, Tangerang,3190000000.0
198.0,287.0,5.0,4.0, Tangerang,8390000000.000001
105.0,135.0,3.0,3.0, Tangerang,3830000000.0
160.0,209.0,4.0,3.0, Tangerang,5860000000.0
140.0,176.0,4.0,3.0, Tangerang,5050000000.0
250.0,300.0,3.0,3.0, Tangerang,5000000000.0
136.0,110.0,3.0,1.0, Tangerang,2200000000.0
102.0,125.0,3.0,2.0, Tangerang,2300000000.0
102.0,111.0,3.0,2.0, Tangerang,2390000000.0
224.0,340.0,4.0,3.0, Tangerang,7650000000.0
763.0,650.0,4.0,4.0, Tangerang,26000000000.0
152.0,140.0,3.0,3.0, Tangerang,3200000000.0
250.0,180.0,4.0,2.0, Tangerang,3800000000.0
473.0,705.0,6.0,7.0, Tangerang,13800000000.0
240.0,460.0,4.0,4.0, Tangerang,7500000000.0
96.0,116.0,4.0,3.0, Tangerang,2960000000.0
140.0,176.0,4.0,3.0, Tangerang,5050000000.0
216.0,283.0,4.0,3.0, Tangerang,7100000000.0
84.0,128.0,3.0,3.0, Tangerang,2700000000.0
96.0,110.0,4.0,2.0, Tangerang,1440000000.0
161.0,200.0,3.0,2.0, Tangerang,2400000000.0
414.0,840.0,5.0,6.0, Tangerang,9000000000.0
214.0,230.0,4.0,3.0, Tangerang,7100000000.0
106.0,151.0,4.0,3.0, Tangerang,1060000000.0
120.0,130.0,3.0,3.0, Tangerang,2220000000.0
72.0,41.0,2.0,1.0, Tangerang,889000000.0
96.0,110.0,4.0,2.0, Tangerang,1440000000.0
180.0,217.0,3.0,3.0, Tangerang,4800000000.0
180.0,257.0,3.0,3.0, Tangerang,4800000000.0
120.0,102.0,2.0,2.0, Tangerang,1440000000.0
91.0,170.0,6.0,2.0, Tangerang,1320000000.0
72.0,36.0,2.0,1.0, Tangerang,650000000.0
216.0,283.0,4.0,4.0, Tangerang,6930000000.0
120.0,126.0,5.0,4.0, Tangerang,2320000000.0
120.0,130.0,3.0,3.0, Tangerang,2220000000.0
90.0,65.0,2.0,1.0, Tangerang,1020000000.0
585.0,425.0,4.0,5.0, Tangerang,15000000000.0
119.0,123.0,4.0,3.0, Tangerang,2600000000.0
162.0,154.0,4.0,3.0, Tangerang,3300000000.0
238.0,178.0,4.0,3.0, Tangerang,3500000000.0
105.0,114.0,3.0,2.0, Tangerang,2500000000.0
249.0,180.0,3.0,3.0, Tangerang,4300000000.0
180.0,257.0,3.0,3.0, Tangerang,5320000000.0
80.0,102.0,3.0,2.0, Tangerang,1940000000.0
128.0,129.0,3.0,3.0, Tangerang,3100000000.0
180.0,217.0,3.0,4.0, Tangerang,4900000000.0
135.0,168.0,4.0,3.0, Tangerang,2550000000.0
136.0,135.0,3.0,3.0, Tangerang,2300000000.0
72.0,120.0,3.0,3.0, Tangerang,1200000000.0
233.0,135.0,3.0,2.0, Tangerang,3700000000.0
182.0,180.0,4.0,4.0, Tangerang,3800000000.0
136.0,200.0,4.0,3.0, Tangerang,2600000000.0
105.0,107.0,3.0,2.0, Tangerang,1950000000.0
90.0,65.0,3.0,2.0, Tangerang,1550000000.0
52.0,60.0,3.0,2.0, Tangerang,1280000000.0
72.0,84.0,3.0,2.0, Tangerang,1600000000.0
152.0,225.0,4.0,4.0, Tangerang,2800000000.0
162.0,159.0,3.0,2.0, Tangerang,2950000000.0
153.0,196.0,4.0,3.0, Tangerang,4540000000.0
136.0,200.0,4.0,2.0, Tangerang,2900000000.0
128.0,160.0,4.0,3.0, Tangerang,3550000000.0
108.0,105.0,3.0,3.0, Tangerang,2000000000.0
120.0,116.0,3.0,3.0, Tangerang,3400000000.0
72.0,77.0,3.0,2.0, Tangerang,1850000000.0
96.0,116.0,4.0,3.0, Tangerang,2960000000.0
102.0,80.0,3.0,3.0, Tangerang,2190000000.0
128.0,200.0,3.0,3.0, Tangerang,4100000000.0
252.0,153.0,3.0,3.0, Tangerang,3300000000.0
360.0,300.0,4.0,3.0, Tangerang,7500000000.0
84.0,90.0,3.0,2.0, Tangerang,2000000000.0
80.0,102.0,3.0,3.0, Tangerang,1940000000.0
96.0,120.0,3.0,3.0, Tangerang,2270000000.0
48.0,63.0,2.0,2.0, Tangerang,1400000000.0
128.0,130.0,4.0,3.0, Tangerang,3450000000.0
450.0,450.0,4.0,4.0, Tangerang,14000000000.0
144.0,164.0,3.0,3.0, Tangerang,3300000000.0
162.0,182.0,4.0,3.0, Tangerang,3800000000.0
426.0,394.0,6.0,4.0, Tangerang,4750000000.0
278.0,200.0,3.0,2.0, Tangerang,3400000000.0
160.0,240.0,3.0,3.0, Tangerang,2450000000.0
180.0,217.0,3.0,3.0, Tangerang,4900000000.0
128.0,129.0,3.0,3.0, Tangerang,3100000000.0
128.0,160.0,4.0,3.0, Tangerang,3500000000.0
170.0,212.0,4.0,3.0, Tangerang,5280000000.0
154.0,140.0,3.0,3.0, Tangerang,2600000000.0
157.0,148.0,4.0,4.0, Tangerang,2200000000.0
1150.0,6000.0,99.0,99.0, Tangerang,55000000000.0
303.0,300.0,4.0,3.0, Tangerang,5800000000.0
192.0,250.0,3.0,3.0, Tangerang,3000000000.0
180.0,257.0,3.0,3.0, Tangerang,5100000000.0
48.0,63.0,2.0,2.0, Tangerang,1460000000.0
216.0,283.0,4.0,3.0, Tangerang,6930000000.0
96.0,150.0,3.0,3.0, Tangerang,1950000000.0
96.0,150.0,3.0,3.0, Tangerang,1950000000.0
144.0,212.0,4.0,3.0, Tangerang,3500000000.0
90.0,60.0,2.0,1.0, Tangerang,900000000.0
136.0,200.0,4.0,3.0, Tangerang,2600000000.0
78.0,60.0,3.0,2.0, Tangerang,755000000.0
85.0,60.0,3.0,2.0, Tangerang,785000000.0
128.0,160.0,4.0,3.0, Tangerang,3550000000.0
135.0,168.0,4.0,3.0, Tangerang,2600000000.0
238.0,178.0,4.0,4.0, Tangerang,3600000000.0
585.0,425.0,4.0,5.0, Tangerang,15000000000.0
216.0,300.0,4.0,4.0, Tangerang,4500000000.0
303.0,300.0,5.0,4.0, Tangerang,580000000000.0
136.0,200.0,3.0,3.0, Tangerang,2600000000.0
202.0,106.0,3.0,2.0, Tangerang,3650000000.0
48.0,65.0,2.0,2.0, Tangerang,1200000000.0
300.0,157.0,3.0,2.0, Tangerang,3500000000.0
119.0,97.0,3.0,2.0, Tangerang,2100000000.0
144.0,250.0,3.0,2.0, Tangerang,2720000000.0
96.0,116.0,4.0,3.0, Tangerang,2960000000.0
140.0,176.0,4.0,3.0, Tangerang,5050000000.0
200.0,180.0,4.0,4.0, Tangerang,5500000000.0
300.0,480.0,5.0,7.0, Tangerang,13400000000.0
396.0,465.0,5.0,4.0, Tangerang,17000000000.0
128.0,144.0,3.0,3.0, Tangerang,3120000000.0
220.0,398.0,5.0,6.0, Tangerang,9600000000.0
84.0,126.0,3.0,3.0, Tangerang,2700000000.0
300.0,480.0,5.0,5.0, Tangerang,12000000000.0
200.0,358.0,4.0,4.0, Tangerang,10100000000.0
32.0,90.0,4.0,2.0, Tangerang,1020000000.0
396.0,465.0,5.0,5.0, Tangerang,17000000000.0
128.0,183.0,4.0,4.0, Tangerang,4000000000.0
220.0,285.0,4.0,3.0, Tangerang,7400000000.0
90.0,65.0,3.0,2.0, Tangerang,1250000000.0
72.0,71.0,2.0,2.0, Tangerang,1200000000.0
185.0,181.0,4.0,4.0, Tangerang,3840000000.0
157.0,270.0,4.0,4.0, Tangerang,2800000000.0
